[0.14101465 0.1485712  0.9195402 ] 1 [1.]
[0.2524404  0.2510789  0.95402294] 1 [1.]
[0.02104503 0.03714333 0.7011494 ] 0 [2.7837311e-08]
[0.01054025 0.03571471 0.58620685] 0 [1.3874541e-27]
[1.0539085e-02 5.7216750e-05 5.7471263e-01] 0 [3.0733068e-28]
[0.01054051 0.00143042 0.6551724 ] 0 [4.749197e-16]
[0.01395698 0.03914223 0.86206895] 1 [1.]
[0.24754217 0.24704354 0.90804595] 1 [1.]
[0.14976819 0.17566241 0.51724136] 0 [0.]
[0.01054025 0.03576041 0.55172414] 0 [1.948188e-32]
[0.01050478 0.00143042 0.5632184 ] 0 [6.3708326e-30]
[0.01050478 0.00142859 0.6781609 ] 0 [1.0015346e-11]
[0.6088397 0.6072415 0.9195402] 1 [0.99999493]
[0.01054051 0.0357605  0.6551724 ] 0 [1.8840326e-16]
[1.0540246e-02 2.8608376e-04 5.6321840e-01] 0 [6.8459196e-30]
[0.31401843 0.32297906 0.9885058 ] 1 [1.]
[0.01050478 0.03571471 0.6896552 ] 0 [5.7661426e-10]
[1.0533367e-02 2.8571778e-04 6.3218390e-01] 0 [8.576013e-20]
[1.0542836e-02 5.9578520e-05 8.8505745e-01] 1 [1.]
[0.02107388 0.0074382  0.7126437 ] 0 [8.954382e-06]
[0.01344402 0.00435296 0.80459774] 1 [0.9999996]
[0.01053337 0.0357605  0.5632184 ] 0 [6.890533e-31]
[0.56159055 0.57198006 1.0344827 ] 1 [0.9999995]
[0.11674422 0.10571118 0.9425287 ] 1 [1.]
[0.01054025 0.03576046 0.5402299 ] 0 [8.9748415e-34]
[0.21872638 0.21279739 0.81609195] 1 [0.99999803]
[0.11302111 0.10452674 0.9195402 ] 1 [1.]
[0.01054025 0.00715213 0.8505747 ] 1 [1.]
[0.17090774 0.17137846 0.9425287 ] 1 [1.]
[0.01054025 0.00143042 0.90804595] 1 [1.]
[0.14489812 0.13961637 0.88505745] 1 [1.]
[0.01054051 0.00143042 0.57471263] 0 [2.8033203e-28]
[0.0210796  0.00743816 0.7816092 ] 0 [0.99996597]
[0.2029491  0.19364882 0.9425287 ] 1 [1.]
[0.20772135 0.20662609 0.90804595] 1 [1.]
[0.30628768 0.2997492  0.9195402 ] 1 [1.]
[0.01053337 0.00715208 0.87356323] 1 [1.]
[0.01054051 0.00714293 0.5632184 ] 0 [4.391753e-30]
[0.19746044 0.19812647 0.8505747 ] 1 [1.]
[0.01054051 0.00143042 0.58620685] 0 [1.3743644e-26]
[0.10323273 0.09311461 0.8275862 ] 1 [0.99999994]
[0.01053337 0.00143043 0.5402299 ] 0 [5.3047184e-33]
[0.28901553 0.30963275 0.8505747 ] 1 [1.]
[0.01053337 0.00715208 0.5632184 ] 0 [4.391083e-30]
[0.02119764 0.0371337  0.62068963] 0 [7.329537e-23]
[0.01053909 0.03571471 0.6321839 ] 0 [8.979079e-21]
[0.0210796  0.00743816 0.6321839 ] 0 [2.639411e-20]
[0.167629   0.145868   0.83908045] 1 [1.]
[0.01156714 0.0024679  0.51724136] 0 [1.0357196e-35]
[0.01054051 0.0357605  0.6896552 ] 0 [5.738352e-10]
[0.01054051 0.0357605  0.5287356 ] 0 [4.1800126e-35]
[1.0504783e-02 5.7216750e-05 9.3103450e-01] 1 [1.]
[1.0539085e-02 5.7216750e-05 5.7471263e-01] 0 [3.0733068e-28]
[0.1029491  0.09731466 0.83908045] 1 [1.]
[1.0548509e-02 2.9524567e-04 6.0919540e-01] 0 [3.5621702e-23]
[0.02112417 0.03600034 1.0114943 ] 1 [1.]
[0.01074087 0.0359894  0.87356323] 1 [1.]
[0.01054051 0.00142859 0.7241379 ] 0 [0.00438648]
[0.2868748 0.281611  0.8275862] 1 [0.9999992]
[0.01050478 0.03571471 0.5632184 ] 0 [6.9230453e-31]
