[0.01054127 0.0014312  0.51724136]
[0.01292133 0.00382748 0.51724136]
[0.01101667 0.0007655  0.50574714] 0.0 [4.1129567e-23]
[0.01292133 0.00382748 0.51724136]
[0.01101667 0.0007655  0.50574714]
[0.01050858 0.00143425 0.51724136] 0.0 [1.2311154e-22]
[0.01101667 0.0007655  0.50574714]
[0.01050858 0.00143425 0.51724136]
[0.01054047 0.00143043 0.51724136] 0.0 [1.5389889e-22]
[0.01050858 0.00143425 0.51724136]
[0.01054047 0.00143043 0.51724136]
[0.01284857 0.00257293 0.50574714] 0.0 [3.917745e-23]
[0.01054047 0.00143043 0.51724136]
[0.01284857 0.00257293 0.50574714]
[0.01100211 0.03621786 0.51724136] 0.0 [1.225862e-22]
[0.01284857 0.00257293 0.50574714]
[0.01100211 0.03621786 0.51724136]
[0.01055181 0.00144871 0.51724136] 0.0 [3.2770107e-22]
[0.01100211 0.03621786 0.51724136]
[0.01055181 0.00144871 0.51724136]
[0.0105406  0.03571489 0.51724136] 0.0 [3.6046445e-22]
[0.01055181 0.00144871 0.51724136]
[0.0105406  0.03571489 0.51724136]
[0.01054051 0.00714298 0.51724136] 0.0 [3.9271303e-22]
[0.0105406  0.03571489 0.51724136]
[0.01054051 0.00714298 0.51724136]
[0.01054051 0.0014286  0.51724136] 0.0 [3.8915485e-22]
[1.0540513e-02 7.1429783e-03 5.1724136e-01]
[1.0540513e-02 1.4285956e-03 5.1724136e-01]
[1.0504783e-02 2.8571914e-04 5.1724136e-01] 0.0 [2.0568594e-22]
[1.0540513e-02 1.4285956e-03 5.1724136e-01]
[1.0504783e-02 2.8571914e-04 5.1724136e-01]
[1.0533367e-02 3.5760414e-02 5.2873560e-01] 0.0 [1.0021046e-21]
[1.0504783e-02 2.8571914e-04 5.1724136e-01]
[1.0533367e-02 3.5760414e-02 5.2873560e-01]
[6.5545470e-02 5.5754256e-02 5.0574714e-01] 0.0 [2.3159257e-23]
[0.01053337 0.03576041 0.5287356 ]
[0.06554547 0.05575426 0.50574714]
[0.01270498 0.00223017 0.50574714] 0.0 [4.599323e-23]
[0.06554547 0.05575426 0.50574714]
[0.01270498 0.00223017 0.50574714]
[0.01097339 0.03614931 0.51724136] 0.0 [1.6775814e-22]
[0.01270498 0.00223017 0.50574714]
[0.01097339 0.03614931 0.51724136]
[0.01131564 0.00103982 0.51724136] 0.0 [3.1759941e-22]
[1.0973389e-02 3.6149310e-02 5.1724136e-01]
[1.1315643e-02 1.0398226e-03 5.1724136e-01]
[1.0540335e-02 2.8729008e-04 5.2873560e-01] 0.0 [1.7756767e-21]
[1.1315643e-02 1.0398226e-03 5.1724136e-01]
[1.0540335e-02 2.8729008e-04 5.2873560e-01]
[1.0540513e-02 7.1521270e-03 5.4022990e-01] 0.0 [7.901493e-21]
[1.0540335e-02 2.8729008e-04 5.2873560e-01]
[1.0540513e-02 7.1521270e-03 5.4022990e-01]
[1.0539085e-02 7.1520824e-03 5.5172414e-01] 0.0 [1.0804103e-19]
[0.01054051 0.00715213 0.5402299 ]
[0.01053909 0.00715208 0.55172414]
[0.01054025 0.00143042 0.55172414] 0.0 [2.3069628e-19]
[1.0539085e-02 7.1520824e-03 5.5172414e-01]
[1.0540246e-02 1.4304210e-03 5.5172414e-01]
[1.0540513e-02 5.7216750e-05 5.5172414e-01] 0.0 [2.4718488e-19]
[1.0540246e-02 1.4304210e-03 5.5172414e-01]
[1.0540513e-02 5.7216750e-05 5.5172414e-01]
[1.0533367e-02 7.1429330e-03 5.6321840e-01] 0.0 [1.8319406e-18]
[1.0540513e-02 5.7216750e-05 5.5172414e-01]
[1.0533367e-02 7.1429330e-03 5.6321840e-01]
[1.0540469e-02 3.5760414e-02 5.7471263e-01] 0.0 [3.9963994e-17]
[0.01053337 0.00714293 0.5632184 ]
[0.01054047 0.03576041 0.57471263]
[0.01054051 0.00715208 0.57471263] 0.0 [1.5248925e-16]
[0.01054047 0.03576041 0.57471263]
[0.01054051 0.00715208 0.57471263]
[0.01054051 0.00143042 0.57471263] 0.0 [1.5872046e-16]
[0.01054051 0.00715208 0.57471263]
[0.01054051 0.00143042 0.57471263]
[0.01053337 0.0357605  0.58620685] 0.0 [9.146531e-16]
[1.0540513e-02 1.4304165e-03 5.7471263e-01]
[1.0533367e-02 3.5760500e-02 5.8620685e-01]
[1.0540469e-02 2.8608376e-04 5.8620685e-01] 0.0 [2.27075e-15]
[1.0533367e-02 3.5760500e-02 5.8620685e-01]
[1.0540469e-02 2.8608376e-04 5.8620685e-01]
[1.6850530e-02 6.5698517e-03 5.0574714e-01] 0.0 [5.4437e-21]
[1.0540469e-02 2.8608376e-04 5.8620685e-01]
[1.6850530e-02 6.5698517e-03 5.0574714e-01]
[2.3550455e-01 2.2593085e-01 5.0574714e-01] 0.0 [3.568424e-25]
[0.01685053 0.00656985 0.50574714]
[0.23550455 0.22593085 0.50574714]
[0.01053395 0.00715266 0.5287356 ] 0.0 [2.5146233e-22]
[0.23550455 0.22593085 0.50574714]
[0.01053395 0.00715266 0.5287356 ]
[0.01054047 0.0357605  0.5402299 ] 0.0 [6.8307186e-20]
[0.01053395 0.00715266 0.5287356 ]
[0.01054047 0.0357605  0.5402299 ]
[0.01054051 0.00715208 0.5402299 ] 0.0 [3.697202e-20]
[1.0540469e-02 3.5760500e-02 5.4022990e-01]
[1.0540513e-02 7.1520824e-03 5.4022990e-01]
[1.0533367e-02 2.8608420e-04 5.4022990e-01] 0.0 [4.040048e-20]
[1.0540513e-02 7.1520824e-03 5.4022990e-01]
[1.0533367e-02 2.8608420e-04 5.4022990e-01]
[1.0540246e-02 7.1520824e-03 5.5172414e-01] 0.0 [1.2938022e-19]
[1.0533367e-02 2.8608420e-04 5.4022990e-01]
[1.0540246e-02 7.1520824e-03 5.5172414e-01]
[1.0540513e-02 2.8608376e-04 5.5172414e-01] 0.0 [2.0143648e-19]
[1.0540246e-02 7.1520824e-03 5.5172414e-01]
[1.0540513e-02 2.8608376e-04 5.5172414e-01]
[1.0540246e-02 2.8571778e-04 5.6321840e-01] 0.0 [1.909209e-18]
[1.0540513e-02 2.8608376e-04 5.5172414e-01]
[1.0540246e-02 2.8571778e-04 5.6321840e-01]
[1.0504783e-02 1.4304165e-03 5.7471263e-01] 0.0 [2.3581892e-17]
[1.0540246e-02 2.8571778e-04 5.6321840e-01]
[1.0504783e-02 1.4304165e-03 5.7471263e-01]
[8.8629640e-01 8.9286780e-01 5.0574714e-01] 0.0 [5.3436766e-09]
[0.01050478 0.00143042 0.57471263]
[0.8862964  0.8928678  0.50574714]
[0.1856917  0.17857356 0.50574714] 0.0 [7.965922e-22]
[0.8862964  0.8928678  0.50574714]
[0.1856917  0.17857356 0.50574714]
[0.04553502 0.03571471 0.50574714] 0.0 [6.09229e-26]
[0.1856917  0.17857356 0.50574714]
[0.04553502 0.03571471 0.50574714]
[0.01082046 0.00742637 0.51724136] 0.0 [4.5533617e-22]
[0.04553502 0.03571471 0.50574714]
[0.01082046 0.00742637 0.51724136]
[0.01059652 0.00148527 0.51724136] 0.0 [2.3935284e-22]
[1.0820462e-02 7.4263727e-03 5.1724136e-01]
[1.0596521e-02 1.4852745e-03 5.1724136e-01]
[1.0551725e-02 2.9705490e-04 5.1724136e-01] 0.0 [2.0586334e-22]
[1.0596521e-02 1.4852745e-03 5.1724136e-01]
[1.0551725e-02 2.9705490e-04 5.1724136e-01]
[1.0533814e-02 7.1525290e-03 5.2873560e-01] 0.0 [9.67173e-22]
[1.0551725e-02 2.9705490e-04 5.1724136e-01]
[1.0533814e-02 7.1525290e-03 5.2873560e-01]
[1.0540469e-02 3.5760500e-02 5.4022990e-01] 0.0 [9.635974e-21]
[0.01053381 0.00715253 0.5287356 ]
[0.01054047 0.0357605  0.5402299 ]
[0.01050478 0.03571471 0.5632184 ] 0.0 [2.4567519e-18]
[1.0540469e-02 3.5760500e-02 5.4022990e-01]
[1.0504783e-02 3.5714712e-02 5.6321840e-01]
[1.0540246e-02 2.8571778e-04 5.6321840e-01] 0.0 [1.0644201e-17]
[1.0504783e-02 3.5714712e-02 5.6321840e-01]
[1.0540246e-02 2.8571778e-04 5.6321840e-01]
[1.0540513e-02 7.1520824e-03 5.7471263e-01] 0.0 [6.327618e-17]
[1.0540246e-02 2.8571778e-04 5.6321840e-01]
[1.0540513e-02 7.1520824e-03 5.7471263e-01]
[1.0533367e-02 2.8608332e-04 5.7471263e-01] 0.0 [6.201823e-17]
[1.0540513e-02 7.1520824e-03 5.7471263e-01]
[1.0533367e-02 2.8608332e-04 5.7471263e-01]
[1.0539085e-02 3.5760500e-02 5.8620685e-01] 0.0 [8.895372e-16]
[1.0533367e-02 2.8608332e-04 5.7471263e-01]
[1.0539085e-02 3.5760500e-02 5.8620685e-01]
[1.0540469e-02 1.4304210e-03 5.8620685e-01] 0.0 [2.2488371e-15]
[0.01053909 0.0357605  0.58620685]
[0.01054047 0.00143042 0.58620685]
[0.01050478 0.0357605  0.59770113] 0.0 [2.8217515e-14]
[0.01054047 0.00143042 0.58620685]
[0.01050478 0.0357605  0.59770113]
[0.01053337 0.00715208 0.59770113] 0.0 [4.368813e-14]
[0.01050478 0.0357605  0.59770113]
[0.01053337 0.00715208 0.59770113]
[0.01053909 0.00143042 0.59770113] 0.0 [5.0677968e-14]
[0.01053337 0.00715208 0.59770113]
[0.01053909 0.00143042 0.59770113]
[0.02611475 0.01571172 0.50574714] 0.0 [5.4285614e-21]
[0.01053909 0.00143042 0.59770113]
[0.02611475 0.01571172 0.50574714]
[0.01066512 0.00155382 0.51724136] 0.0 [5.7168596e-22]
[0.02611475 0.01571172 0.50574714]
[0.01066512 0.00155382 0.51724136]
[0.01050979 0.03576545 0.5287356 ] 0.0 [9.727378e-22]
[0.01066512 0.00155382 0.51724136]
[0.01050979 0.03576545 0.5287356 ]
[0.01053926 0.00143062 0.5287356 ] 0.0 [3.2415292e-21]
[0.01050979 0.03576545 0.5287356 ]
[0.01053926 0.00143062 0.5287356 ]
[0.01054047 0.0357605  0.5402299 ] 0.0 [1.9784642e-20]
[0.01053926 0.00143062 0.5287356 ]
[0.01054047 0.0357605  0.5402299 ]
[0.01054047 0.00143042 0.58620685] 0.0 [9.640557e-17]
[0.01054047 0.0357605  0.5402299 ]
[0.01054047 0.00143042 0.58620685]
[0.01050478 0.0357605  0.59770113] 0.0 [1.0320742e-14]
[0.01054047 0.00143042 0.58620685]
[0.01050478 0.0357605  0.59770113]
[0.01050478 0.00714293 0.6091954 ] 0.0 [3.4641425e-13]
[0.01050478 0.0357605  0.59770113]
[0.01050478 0.00714293 0.6091954 ]
[0.01054025 0.03576041 0.62068963] 0.0 [8.0470994e-12]
[1.0504783e-02 7.1429330e-03 6.0919540e-01]
[1.0540246e-02 3.5760414e-02 6.2068963e-01]
[1.0540513e-02 2.8608332e-04 6.2068963e-01] 0.0 [1.4436082e-11]
[1.0540246e-02 3.5760414e-02 6.2068963e-01]
[1.0540513e-02 2.8608332e-04 6.2068963e-01]
[1.1597155e-02 1.3481741e-03 5.1724136e-01] 0.0 [3.2493694e-19]
[1.0540513e-02 2.8608332e-04 6.2068963e-01]
[1.1597155e-02 1.3481741e-03 5.1724136e-01]
[1.0541898e-02 1.4302871e-03 5.2873560e-01] 0.0 [7.912744e-21]
[0.01159715 0.00134817 0.51724136]
[0.0105419  0.00143029 0.5287356 ]
[0.01050478 0.00715208 0.5402299 ] 0.0 [8.133458e-21]
[0.0105419  0.00143029 0.5287356 ]
[0.01050478 0.00715208 0.5402299 ]
[0.01054047 0.00715208 0.55172414] 0.0 [1.1037976e-19]
[1.0504783e-02 7.1520824e-03 5.4022990e-01]
[1.0540469e-02 7.1520824e-03 5.5172414e-01]
[1.0504783e-02 2.8608376e-04 5.5172414e-01] 0.0 [2.2822957e-19]
[1.0540469e-02 7.1520824e-03 5.5172414e-01]
[1.0504783e-02 2.8608376e-04 5.5172414e-01]
[1.0540246e-02 1.4304210e-03 5.6321840e-01] 0.0 [1.9344353e-18]
[1.0504783e-02 2.8608376e-04 5.5172414e-01]
[1.0540246e-02 1.4304210e-03 5.6321840e-01]
[1.0504783e-02 3.5714712e-02 5.7471263e-01] 0.0 [3.496029e-17]
[0.01054025 0.00143042 0.5632184 ]
[0.01050478 0.03571471 0.57471263]
[0.01054051 0.00143042 0.58620685] 0.0 [1.0190544e-15]
[1.0504783e-02 3.5714712e-02 5.7471263e-01]
[1.0540513e-02 1.4304165e-03 5.8620685e-01]
[1.0540469e-02 2.8608376e-04 5.9770113e-01] 0.0 [1.5006576e-14]
[1.0540513e-02 1.4304165e-03 5.8620685e-01]
[1.0540469e-02 2.8608376e-04 5.9770113e-01]
[1.0539085e-02 2.8608376e-04 6.0919540e-01] 0.0 [1.3557786e-13]
[1.0540469e-02 2.8608376e-04 5.9770113e-01]
[1.0539085e-02 2.8608376e-04 6.0919540e-01]
[1.0540246e-02 5.7216750e-05 6.0919540e-01] 0.0 [2.9837778e-13]
[1.0539085e-02 2.8608376e-04 6.0919540e-01]
[1.0540246e-02 5.7216750e-05 6.0919540e-01]
[1.0533367e-02 2.8571778e-04 6.2068963e-01] 0.0 [3.0308187e-12]
[1.0540246e-02 5.7216750e-05 6.0919540e-01]
[1.0533367e-02 2.8571778e-04 6.2068963e-01]
[1.0539085e-02 3.5760414e-02 6.3218390e-01] 0.0 [6.1579124e-11]
[1.0533367e-02 2.8571778e-04 6.2068963e-01]
[1.0539085e-02 3.5760414e-02 6.3218390e-01]
[1.0596611e-02 1.4898357e-04 5.1724136e-01] 0.0 [7.0875073e-19]
[1.0539085e-02 3.5760414e-02 6.3218390e-01]
[1.0596611e-02 1.4898357e-04 5.1724136e-01]
[1.0540513e-02 3.5760460e-02 5.4022990e-01] 0.0 [1.1298831e-19]
[1.0596611e-02 1.4898357e-04 5.1724136e-01]
[1.0540513e-02 3.5760460e-02 5.4022990e-01]
[1.0504783e-02 7.1520824e-03 5.4022990e-01] 0.0 [2.6564915e-20]
[0.01054051 0.03576046 0.5402299 ]
[0.01050478 0.00715208 0.5402299 ]
[0.01054051 0.00143042 0.55172414] 0.0 [2.3696662e-19]
[0.01050478 0.00715208 0.5402299 ]
[0.01054051 0.00143042 0.55172414]
[0.01053909 0.00715208 0.5632184 ] 0.0 [1.6908072e-18]
[0.01054051 0.00143042 0.55172414]
[0.01053909 0.00715208 0.5632184 ]
[0.01054025 0.00143042 0.5632184 ] 0.0 [3.5912013e-18]
[0.01053909 0.00715208 0.5632184 ]
[0.01054025 0.00143042 0.5632184 ]
[0.02202002 0.01862292 0.51724136] 0.0 [2.4060618e-21]
[1.0540246e-02 1.4304210e-03 5.6321840e-01]
[2.2020025e-02 1.8622924e-02 5.1724136e-01]
[1.0540603e-02 2.8586463e-04 5.2873560e-01] 0.0 [2.546315e-21]
[2.2020025e-02 1.8622924e-02 5.1724136e-01]
[1.0540603e-02 2.8586463e-04 5.2873560e-01]
[1.0533367e-02 1.4304165e-03 5.4022990e-01] 0.0 [9.797731e-21]
[1.0540603e-02 2.8586463e-04 5.2873560e-01]
[1.0533367e-02 1.4304165e-03 5.4022990e-01]
[1.0540246e-02 3.5760500e-02 5.5172414e-01] 0.0 [1.2952246e-19]
[1.0533367e-02 1.4304165e-03 5.4022990e-01]
[1.0540246e-02 3.5760500e-02 5.5172414e-01]
[1.0504783e-02 2.8608376e-04 5.5172414e-01] 0.0 [4.1287017e-19]
[1.0540246e-02 3.5760500e-02 5.5172414e-01]
[1.0504783e-02 2.8608376e-04 5.5172414e-01]
[1.0539085e-02 7.1520824e-03 5.6321840e-01] 0.0 [3.54763e-18]
[1.0504783e-02 2.8608376e-04 5.5172414e-01]
[1.0539085e-02 7.1520824e-03 5.6321840e-01]
[1.0540782e-02 1.4291223e-03 5.2873560e-01] 0.0 [1.430235e-20]
[0.01053909 0.00715208 0.5632184 ]
[0.01054078 0.00142912 0.5287356 ]
[0.01054051 0.03576046 0.5402299 ] 0.0 [2.332838e-20]
[0.01054078 0.00142912 0.5287356 ]
[0.01054051 0.03576046 0.5402299 ]
[0.01050478 0.00715208 0.5402299 ] 0.0 [3.339329e-20]
[0.01054051 0.03576046 0.5402299 ]
[0.01050478 0.00715208 0.5402299 ]
[0.01208349 0.0029728  0.51724136] 0.0 [1.3726286e-21]
[0.01050478 0.00715208 0.5402299 ]
[0.01208349 0.0029728  0.51724136]
[0.01054051 0.00143042 0.55172414] 0.0 [5.0668344e-20]
[1.2083493e-02 2.9728028e-03 5.1724136e-01]
[1.0540513e-02 1.4304210e-03 5.5172414e-01]
[1.0504783e-02 2.8608376e-04 5.5172414e-01] 0.0 [1.204945e-19]
[1.0540513e-02 1.4304210e-03 5.5172414e-01]
[1.0504783e-02 2.8608376e-04 5.5172414e-01]
[1.0533367e-02 3.5760500e-02 5.6321840e-01] 0.0 [2.5018071e-18]
[1.0504783e-02 2.8608376e-04 5.5172414e-01]
[1.0533367e-02 3.5760500e-02 5.6321840e-01]
[1.0540513e-02 5.7216750e-05 5.6321840e-01] 0.0 [6.94751e-18]
[1.0533367e-02 3.5760500e-02 5.6321840e-01]
[1.0540513e-02 5.7216750e-05 5.6321840e-01]
[1.0533367e-02 7.1429330e-03 7.0114940e-01] 0.0 [4.85992e-07]
[1.0540513e-02 5.7216750e-05 5.6321840e-01]
[1.0533367e-02 7.1429330e-03 7.0114940e-01]
[5.7410960e-01 5.6439760e-01 5.9770113e-01] 0.0 [2.9974986e-15]
[0.01053337 0.00714293 0.7011494 ]
[0.5741096  0.5643976  0.59770113]
[0.12325478 0.1485828  0.6091954 ] 0.0 [5.891654e-15]
[0.5741096  0.5643976  0.59770113]
[0.12325478 0.1485828  0.6091954 ]
[0.0105406  0.00715016 0.62068963] 0.0 [1.6490418e-12]
[0.12325478 0.1485828  0.6091954 ]
[0.0105406  0.00715016 0.62068963]
[0.01054051 0.00715208 0.6321839 ] 0.0 [3.3712869e-10]
[0.0105406  0.00715016 0.62068963]
[0.01054051 0.00715208 0.6321839 ]
[0.01053909 0.0357605  0.6436781 ] 0.0 [1.4906029e-09]
[0.01054051 0.00715208 0.6321839 ]
[0.01053909 0.0357605  0.6436781 ]
[0.01050478 0.0357605  0.6551724 ] 0.0 [5.3558328e-08]
[0.01053909 0.0357605  0.6436781 ]
[0.01050478 0.0357605  0.6551724 ]
[0.01053337 0.00715208 0.6551724 ] 0.0 [1.5363496e-07]
[1.0504783e-02 3.5760500e-02 6.5517240e-01]
